song_id,valence_mean,arousal_mean,chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,chroma_cqt_mean,chroma_cens_mean,melspectrogram_mean,tonnetz_mean,rhythm.tempogram_mean,mfcc_mean,onset_detect_mean,harmonic_mean,percussive_mean,rms_mean,zero_crossing_rate_mean,chroma_stft_std,spectral_centroid_std,spectral_bandwidth_std,spectral_rolloff_std,chroma_cqt_std,chroma_cens_std,melspectrogram_std,tonnetz_std,rhythm.tempogram_std,mfcc_std,onset_detect_std,harmonic_std,percussive_std,rms_std,zero_crossing_rate_std
1697,3.3,2.8,0.44154206,1473.666383,2629.072882,2914.893485,0.42399827,0.231612293,1.5695992,-0.014377354,0.201009676,-2.5956614,1934.815789,1.03E-06,-6.10E-05,0.0849593,0.02146888,0.29928577,881.8781802,782.1769811,2711.540973,0.2813753,0.172305191,11.980673,0.083110697,0.224043392,76.211105,1090.304235,0.07783581,0.020145927,0.02789963,0.016016753
1698,4.5,4.5,0.4070216,1363.336064,1875.291205,2684.822654,0.52129006,0.257152152,1.4711255,-0.003827451,0.240587568,-2.7201986,2021.870787,-4.40E-07,4.60E-06,0.08234918,0.026287823,0.29907635,521.4517863,453.4596727,1287.291596,0.2606881,0.131172039,10.192374,0.060510605,0.267414453,72.6086,1074.105036,0.07163289,0.030282553,0.03232255,0.014249313
1699,5.1,5,0.6487312,1805.09238,2309.724575,3796.465932,0.5329055,0.255005321,3.0379198,0.020206557,0.184660184,2.1090376,1775.098859,-0.000152204,-0.000475133,0.11623229,0.034736751,0.22483037,1253.602257,1060.143964,2700.026804,0.2623075,0.135298262,22.017138,0.051914709,0.212213429,68.43722,1093.075125,0.10084606,0.04111517,0.051345263,0.034301692
1700,5.6,5,0.6095429,2568.840912,3256.910784,5744.32082,0.33655787,0.196580459,4.8528743,0.016626115,0.23206513,4.2921295,1870.54878,1.43E-05,4.54E-05,0.15621883,0.038472305,0.2369112,856.9843517,616.5296239,1844.293216,0.29612675,0.211398809,34.16793,0.109206802,0.255141402,54.9393,1148.42993,0.1485394,0.026637267,0.03524658,0.025748911
1701,4,3.1,0.30570018,2994.261086,3262.387084,5977.908297,0.34790504,0.212938459,0.69536304,-0.013340404,0.245504011,-11.9089775,1959.754011,-7.74E-07,-3.49E-06,0.04640096,0.063653306,0.32051447,1919.779666,1064.007177,3782.085082,0.2915162,0.194911637,8.709556,0.10305493,0.272486789,79.452614,1165.664968,0.05659191,0.010150155,0.03791142,0.077992551
1702,4.1,3.9,0.41384897,2585.762772,3220.162413,5354.562066,0.49645802,0.259655366,0.817261,-0.004764777,0.155742351,-10.2057085,1754.251969,-4.53E-07,-1.50E-05,0.03704424,0.054247467,0.3193109,1600.022372,1010.450792,3555.973918,0.27242002,0.126144458,18.90513,0.064588659,0.184623116,86.90214,1178.153089,0.052858397,0.02295098,0.053139996,0.061461272
1703,5.3,6.7,0.42844278,2418.069994,2680.997151,4753.054592,0.4826776,0.248372445,1.3797772,0.004956717,0.258653314,1.2023259,1903.709382,-1.30E-05,-1.00E-05,0.08495206,0.05020403,0.3001769,510.0345614,453.7824618,1232.682191,0.27775782,0.147120569,9.125359,0.063402773,0.282223732,60.84568,1117.212953,0.07593288,0.027736364,0.029110678,0.019900047
1704,5.3,6.4,0.50934875,2497.832302,3012.661359,5174.874264,0.5087103,0.256813069,1.8100791,0.014131972,0.232639928,-0.5367253,1951.721893,2.56E-06,-2.18E-05,0.08990757,0.052368794,0.2857444,764.2888039,624.4935713,1809.725996,0.25941882,0.131834672,13.763181,0.055971319,0.256922275,61.26412,1095.743623,0.0791972,0.0338044,0.04217842,0.031576114
1705,4,4.4,0.45430624,2316.066156,2734.125501,4668.966212,0.51015437,0.252755034,1.3781744,0.00111047,0.231706324,-1.200424,1911.520325,1.88E-06,1.91E-06,0.080512695,0.053632329,0.28634194,840.4939201,583.1957745,1802.644275,0.26292846,0.139456898,9.4130945,0.05777847,0.261579352,61.494358,1151.932666,0.070171244,0.030461853,0.034030505,0.031960401
1706,4.9,4,0.34547323,1992.236948,2626.5781,3999.886924,0.5167162,0.256791113,1.0779082,-0.003864884,0.189345978,-4.738129,1897.728643,2.40E-06,-8.32E-06,0.07021221,0.045933837,0.3089897,847.3552431,775.9003729,2376.68771,0.26267225,0.131877434,6.6484632,0.059169022,0.219662728,71.49823,1183.802521,0.06339651,0.027759273,0.031501174,0.021269868
1707,3.5,4,0.26066363,1830.606644,2398.473048,3618.300343,0.36357665,0.211631798,0.83927214,0.005819099,0.279587699,-14.530767,1757.795252,-0.000321956,-0.000142082,0.058992438,0.037703728,0.3181187,1075.067996,1162.080815,3175.083158,0.29589522,0.196329609,9.182881,0.104324561,0.307199775,86.26675,1132.110003,0.06333324,0.010636326,0.030969387,0.024786869
1708,4.2,3.6,0.38079357,980.7565469,1025.697132,1849.227707,0.43894646,0.236860908,0.8808925,0.015551366,0.225403653,-15.222711,2453.592105,-2.65E-06,-6.61E-05,0.060195774,0.028128074,0.32103604,210.5842612,247.790692,436.9070084,0.28405854,0.165015889,6.5343537,0.07966874,0.264337724,94.81725,1011.726835,0.058956865,0.025219228,0.032578044,0.01425453
1709,4,3.8,0.16756636,2894.962519,2380.725895,5100.319159,0.2795648,0.176360682,1.3261809,0.005468654,0.307118836,-8.604111,1910.15493,2.23E-06,4.91E-06,0.0959135,0.080325289,0.3018135,475.0120188,206.419687,894.470649,0.30337855,0.228539369,9.937447,0.124147714,0.333819361,69.89729,1097.110215,0.0961861,0.009655975,0.02167036,0.032578609
1710,3.6,2.9,0.5172738,1663.837479,2580.376898,3102.259019,0.50080585,0.251707601,1.1879991,0.002190711,0.271882161,-4.135064,1787.931034,-1.97E-06,9.34E-06,0.06593236,0.030925991,0.28596184,799.2432299,496.9640333,1872.777584,0.2760013,0.14133866,12.055235,0.065915204,0.297439724,77.084984,1121.257752,0.06532017,0.02010967,0.04134684,0.03271455
1711,5,3.2,0.54822636,1864.696589,2673.150695,4187.996898,0.3468639,0.200419281,3.1102774,-0.033610395,0.163955142,1.0067806,1976.153374,-1.17E-06,3.21E-05,0.110390864,0.029709067,0.2863596,1034.854262,879.3341859,2531.07974,0.29768223,0.207762954,31.150434,0.105977918,0.187417034,67.84603,1117.050935,0.11044255,0.034617487,0.06211164,0.025449704
1712,4.4,2.9,0.3921532,1184.575569,2094.428276,2088.331817,0.28162843,0.179176902,2.2441704,-0.014262011,0.269819282,-6.719821,1798.896341,4.96E-05,0.000401699,0.095402546,0.01440921,0.32518277,741.2445619,681.9183436,1763.14948,0.3081169,0.226338179,18.537817,0.122210787,0.304763356,88.036896,1067.117902,0.10386094,0.012228899,0.048139207,0.016416137
1713,6.2,5.7,0.4353543,2431.915356,3129.224166,5210.135162,0.5661451,0.264891333,1.4627231,0.012204679,0.268676138,-1.2426598,1888.052402,-9.18E-06,-8.21E-05,0.08721427,0.049129585,0.2762766,656.1823403,646.8204815,1758.809069,0.24314769,0.114742821,6.3603487,0.052879031,0.29457332,58.79369,1033.397706,0.06457167,0.033581004,0.018992243,0.017560227
1714,6.1,4,0.5515559,2283.165728,3467.733009,5349.906539,0.5292035,0.256588689,1.550838,0.007826963,0.18285907,-1.494763,2012.712264,4.83E-06,6.16E-06,0.08299879,0.033060143,0.27146745,1310.353269,1042.356781,3951.435838,0.26123506,0.132270851,13.46647,0.060245099,0.210439348,76.822014,1117.670559,0.058834083,0.0459252,0.03237629,0.026468079
1715,5.9,5.6,0.5037547,2626.517447,3506.310282,6114.035251,0.46981218,0.244495422,2.8817325,0.002345494,0.116410804,2.5406525,1927.363971,0.000176546,0.001297254,0.11483034,0.04110154,0.2836464,1534.221527,1069.723794,3818.274292,0.2832866,0.153477431,20.505512,0.071912752,0.154513127,64.89208,1040.508429,0.09185273,0.049766283,0.04352561,0.036205074
1716,5.8,5.4,0.43162355,2202.137992,2954.699545,5209.051835,0.53851885,0.257109015,2.2477076,0.006094347,0.08823163,0.2473506,1888.868852,0.000753171,0.006986521,0.10191465,0.037154096,0.28768656,1307.268492,1313.329402,3541.181225,0.271393,0.131256572,15.92368,0.053327505,0.128078705,67.25668,1109.337539,0.082051,0.05118298,0.041249886,0.02433285
1717,6,4.8,0.3628631,2164.082924,2838.081189,4887.24267,0.46384993,0.241839766,0.5732822,0.000101794,0.198245984,-3.723136,1852.976744,-4.20E-08,4.29E-05,0.050541338,0.038690116,0.31381494,660.6492962,492.4028719,1706.348945,0.27818754,0.157628871,3.8468654,0.078920353,0.224456267,76.64791,1134.570478,0.047574,0.01443072,0.022308622,0.018856797
1718,4.7,3.5,0.5582097,1808.416918,2945.84654,4326.446061,0.35016492,0.200630871,2.131439,0.03320554,0.159724414,1.6861234,1722.295238,5.57E-06,0.000225176,0.10054653,0.022213018,0.27053952,1008.552922,1100.633857,2786.20235,0.29209492,0.207558635,15.648883,0.089496494,0.196119858,73.923706,1102.322707,0.092241205,0.025370905,0.027876334,0.019792189
1719,5,3.3,0.29706517,629.2157278,667.4655117,1012.493878,0.41768712,0.230609542,1.1292607,0.017093321,0.166792236,-14.870148,2005.840206,-0.000150811,-0.000580353,0.07332984,0.025744238,0.2900543,119.6417657,76.63060278,216.8004683,0.27655724,0.173644962,5.365635,0.104490008,0.195261679,108.70212,1135.261308,0.07141528,0.009964656,0.02179252,0.007381474
1720,7.5,6,0.4017533,1386.56929,1894.296493,2656.389493,0.46782577,0.251450787,1.0041944,-0.002287411,0.162318651,-5.5226893,1864.295522,-9.40E-07,-1.02E-05,0.06847064,0.03330063,0.29996017,499.7020386,532.8565908,1337.77131,0.27408332,0.141795045,4.539812,0.078905425,0.190878698,84.44967,1202.427366,0.053216126,0.029910149,0.02608482,0.014850526
1721,4.2,2.9,0.40993848,1016.85003,1486.096671,1693.778647,0.44080433,0.235710309,0.7047511,0.025538233,0.248016557,-9.965307,1827.347458,-2.92E-05,-0.000166852,0.049991112,0.024933082,0.29541183,477.9507815,671.7896213,1179.84728,0.26967108,0.166655284,4.1445885,0.072905179,0.273637921,95.31653,1091.069638,0.049487345,0.015394223,0.032924272,0.010156432
1722,5,3.1,0.4187992,752.9436976,954.3011253,1261.103485,0.46179703,0.248101148,1.3576064,0.007662229,0.108380434,-6.6909823,1910.513393,1.43E-06,5.28E-05,0.07596823,0.019700183,0.30597246,404.2022442,436.6424613,843.9729902,0.27035198,0.147577619,9.651393,0.074135772,0.134125769,96.109406,1134.762396,0.075414635,0.019724768,0.034095693,0.008852017
1723,4.3,3.4,0.48824668,1836.728283,2494.842871,3851.521155,0.4970185,0.242833519,1.4102219,-0.002092189,0.222440263,-4.396095,1823.475,-4.46E-07,-7.48E-05,0.06548292,0.035023346,0.3091539,1278.496657,996.0215051,3007.80322,0.27529132,0.156093611,20.033632,0.073453613,0.248893083,76.7635,1084.019989,0.07833114,0.017098242,0.053962816,0.03679911
1724,3.7,3.3,0.30952215,920.0742915,969.8715743,1462.10227,0.39470476,0.22106036,0.5975928,-0.013467061,0.225496937,-12.304002,2091.522727,0.000300221,0.000647474,0.052295838,0.035811575,0.29218453,207.5238252,262.0799493,358.2061598,0.28313705,0.185649267,2.8949256,0.104967867,0.263147965,101.86937,1182.811298,0.05358058,0.006426054,0.021259751,0.009918305
1725,5.2,4.4,0.5244733,1350.962106,2535.29175,2563.506721,0.5348902,0.260934539,1.4625201,0.005299039,0.142970349,-0.9049861,2048.148036,-1.88E-05,-7.23E-06,0.08026649,0.017401129,0.29205707,667.9925896,814.0683716,2206.383047,0.26418322,0.123476718,10.389762,0.056950468,0.173293636,79.06285,1073.900663,0.06577448,0.032518238,0.031755097,0.009431229
1726,4.6,3.2,0.50490636,1890.256467,2871.115381,4264.007549,0.41085717,0.225276502,1.6740011,0.019928726,0.175819389,-2.1641448,2016.81295,-6.62E-06,3.27E-05,0.07519047,0.025898055,0.29414913,1037.928642,970.9659714,2861.13679,0.28221783,0.18050992,19.799063,0.088066166,0.200531933,71.15291,1126.257683,0.077347144,0.02829877,0.054015998,0.018855218
1727,4.9,4.7,0.57176775,2623.8189,3429.060844,6233.906749,0.5188219,0.259220788,1.8976922,0.000784828,0.192565738,1.287078,1791.804878,-6.17E-05,3.33E-05,0.089626566,0.040388771,0.28676477,840.3040469,561.1707141,1979.621659,0.26248223,0.1270351,19.543118,0.064657051,0.21525007,64.12731,1045.970764,0.07432805,0.040876985,0.04400748,0.025407451
1728,3.1,4.7,0.4757846,2505.35429,2933.736354,5443.122642,0.55679315,0.269398968,0.9002986,0.010402129,0.258557782,-6.64011,1864.307229,2.97E-06,-2.89E-05,0.06330888,0.053237773,0.2893818,1150.350945,929.9759854,2780.945449,0.24670751,0.10371851,6.2509108,0.056853252,0.284143052,67.351364,1124.105761,0.056865055,0.020872673,0.028543327,0.033874692
1729,5.1,5.4,0.48849,2611.631674,3458.095232,6650.398675,0.45953566,0.25059995,2.003221,-0.012605597,0.22074356,1.3891475,1838.942149,-1.27E-05,-0.000268341,0.09987539,0.043541561,0.2858865,822.5078449,682.2433123,2117.217899,0.2625582,0.1432934,9.970515,0.067694098,0.243062732,58.026432,1152.968015,0.082332,0.032153994,0.020983862,0.019961765
1730,5.3,3.9,0.44060156,1315.921756,2038.649292,2552.534565,0.5672267,0.269589259,2.5044878,0.011747999,0.142849877,0.68394476,1931.261993,3.79E-05,0.000230895,0.10963892,0.025309875,0.274393,526.3473189,597.8312297,1412.65043,0.24050188,0.103222889,12.277556,0.052424689,0.172835404,71.839874,1129.320284,0.08949394,0.038121507,0.029251771,0.009834689
1731,4.2,3.6,0.45017335,993.2125225,1383.739156,1641.340075,0.5963174,0.272479468,1.2282003,0.008108727,0.279677074,-1.876008,2735.432836,-2.56E-06,2.12E-05,0.07400554,0.026931684,0.2798641,331.4740594,369.4594659,654.5566416,0.2234826,0.095332434,7.3638024,0.050682651,0.308138416,81.24631,1068.285504,0.06452186,0.024820488,0.032841805,0.008840139
1732,4.2,3,0.3341701,1755.748412,2347.966135,3306.25223,0.37707666,0.21742284,1.3333815,0.002585855,0.241133161,-7.8239317,1815.607287,-3.03E-07,-5.99E-06,0.073920384,0.035326443,0.3297822,1160.093166,620.2708638,2061.925051,0.29399955,0.189896398,10.060864,0.094867113,0.268375193,78.18114,1097.496889,0.07943394,0.014878994,0.04008273,0.046873288
1733,3.8,3.3,0.29963937,1235.728684,1725.610761,1910.549558,0.459998,0.237140286,0.86014265,0.016821543,0.285302838,-9.176026,1941.396694,3.72E-07,-5.80E-06,0.056113638,0.035166832,0.30515885,619.2059547,594.4661922,1222.895843,0.2756204,0.164614149,8.996494,0.074173455,0.311472609,88.04542,1116.486839,0.06283313,0.01012612,0.036079694,0.024035634
1734,5.1,5.2,0.62112343,1596.636059,2292.385768,3553.34518,0.5365878,0.261218868,2.3152926,0.004743435,0.117440492,0.5550038,1809,-0.001062015,-0.002240441,0.09750782,0.03159089,0.24657491,977.8014834,665.6811168,2462.110898,0.2562289,0.122874067,15.730344,0.05785078,0.148302334,75.71252,1111.743603,0.06783743,0.057672396,0.052411385,0.030583836
1735,4.7,3,0.4546037,1913.137353,2477.519562,4009.342423,0.50938046,0.249488623,1.635963,0.007973626,0.193347916,-0.11099919,1951.186335,-0.005438258,-0.003019038,0.07474551,0.037697555,0.3076925,784.3277254,380.6019244,1466.720061,0.26675662,0.145219696,20.920954,0.061997879,0.218201329,73.06886,1114.899986,0.07653065,0.029265916,0.056562856,0.029840475
1736,4.7,3.1,0.41299692,3132.513786,3532.651328,7247.617286,0.4288362,0.233198031,1.5163325,-0.025545973,0.227783732,-1.3714404,1665.4,0.002612727,0.001734116,0.082954824,0.054824939,0.31623796,1093.282864,831.4171562,2910.804803,0.2721148,0.170152906,11.875367,0.080849259,0.252909394,63.198513,1021.451475,0.08004905,0.023841534,0.03509368,0.027814075
1737,3.6,3.6,0.3613528,1426.700445,1457.777981,2507.184839,0.53936535,0.260826133,0.45332417,0.012214369,0.281694782,-11.60606,1801.232877,2.67E-08,-1.06E-05,0.043619357,0.04658891,0.29818344,644.4768434,550.1207484,1249.321781,0.24849838,0.123705544,3.6416204,0.059114476,0.311327153,86.61623,1032.986089,0.04247516,0.015075205,0.025979096,0.024466476
1738,2.8,4.8,0.40951356,1535.686802,1605.779036,2686.344867,0.5879258,0.268477439,0.47734708,0.002336321,0.28023159,-10.806253,2170.550769,4.70E-08,8.64E-07,0.05119668,0.054860968,0.29353642,498.9464409,398.818571,1003.468316,0.23636344,0.106081093,2.4381132,0.047365112,0.306251269,81.62799,1123.281742,0.044309534,0.01521641,0.015794205,0.0273715
1739,3.7,2.8,0.4037425,1884.573459,2954.540375,4232.796627,0.50517106,0.253238879,0.40787363,0.011448225,0.226410372,-5.1906743,2009.452915,-8.44E-07,-1.35E-05,0.041091558,0.030020731,0.31043854,716.2751318,758.567281,2368.044331,0.25756937,0.138576346,3.5692947,0.063887021,0.248975958,83.84115,1081.909223,0.041641094,0.010369048,0.021773333,0.017793248
1740,5.3,4.3,0.43880805,2432.935084,3164.793653,5734.20977,0.5977315,0.272805207,1.5147965,-0.0088657,0.206897269,-1.8204138,1897.292593,2.83E-06,6.70E-05,0.08243702,0.043159099,0.293874,790.80881,693.6009167,1979.057859,0.23188984,0.094396253,9.515849,0.047510226,0.230441134,61.593285,1099.702896,0.066526264,0.03730127,0.033547502,0.020172694
1741,3.3,3.5,0.55708975,541.6612327,684.1290348,997.799522,0.418884,0.228432587,4.2636094,-0.001281283,0.206233468,0.27195844,1762.693603,8.11E-07,4.12E-06,0.13488294,0.013869153,0.27245814,217.2207346,249.1699643,472.6105818,0.27956834,0.17649897,30.860271,0.070692175,0.228909456,90.987915,1048.651825,0.13002768,0.028621059,0.05837163,0.007893107
1742,6.8,5.1,0.5702753,2677.16671,3193.974531,6059.702247,0.3857733,0.216967486,1.9676411,0.006031667,0.169030234,1.6442666,1935.777143,1.09E-05,9.89E-05,0.09792877,0.03877578,0.26954147,978.1353685,777.8171531,2360.035383,0.29140478,0.190416499,14.677072,0.092773039,0.191190074,60.666008,1138.58574,0.08362285,0.040673293,0.034059655,0.023332787
1743,6.8,6.5,0.34863973,1764.430563,2189.484353,3373.335157,0.45665097,0.246460438,1.189323,-0.009960153,0.162537952,-6.7084923,1990.215139,-1.91E-06,2.35E-06,0.07490091,0.039275399,0.30475637,535.0498186,496.9529227,1168.270722,0.27071035,0.150301649,7.2706604,0.07337272,0.188005229,71.956474,1111.499838,0.06498119,0.029428706,0.030159645,0.01425138
1744,4.9,4.3,0.32889402,1981.092766,2562.211205,3960.009388,0.42553955,0.236227167,1.6878483,0.005672808,0.137630062,-3.5951843,1969.065327,1.03E-05,2.61E-05,0.08537684,0.03921934,0.33051306,1187.028573,1047.096404,2912.662705,0.28863093,0.165921845,12.170007,0.086994135,0.161977322,77.36846,1099.816477,0.08087639,0.029500844,0.038984016,0.027054516
1745,7.1,5.9,0.5099653,2007.534527,2662.43584,4281.940774,0.5324902,0.262235947,1.8385855,-0.00358724,0.199190596,-0.2715599,1923.888889,-1.55E-05,-0.000213412,0.08908156,0.03984821,0.28087258,798.7909557,689.6362821,1962.98867,0.25384483,0.1206882,16.81454,0.063216478,0.22347517,63.497,1098.23168,0.07132409,0.03902494,0.042657558,0.020400975
1746,5.7,4.8,0.44925696,2723.688671,3284.061802,6195.134761,0.5038912,0.254944238,1.4453855,0.002504417,0.174472124,-1.6384233,1861.229839,-4.30E-06,2.85E-06,0.078686126,0.050063315,0.30753073,995.8388625,646.3757734,2172.136533,0.2712638,0.135413326,9.766264,0.065109437,0.208567775,66.88734,1113.748904,0.07071725,0.030344678,0.04108748,0.027014706
1747,4.3,2.9,0.39025375,2082.28531,2859.668625,4504.28943,0.49640194,0.250240914,1.0629257,-0.0015038,0.234921151,-5.333794,2098.344086,3.61E-07,-1.43E-05,0.06604032,0.034070467,0.32270756,1550.292568,1250.630973,3928.11695,0.26586,0.143919485,8.853399,0.062191235,0.265257731,78.84169,1019.554594,0.065352544,0.020941783,0.035905417,0.034554667
1748,5.4,4.1,0.44906104,2474.450657,3057.197824,5306.784577,0.53261495,0.26349041,1.771455,0.008891855,0.181125481,-3.7023249,1978.962963,6.72E-05,-7.37E-05,0.089887954,0.048877759,0.30148348,1397.633408,878.7573139,3174.74228,0.2657457,0.117924286,10.343365,0.062452977,0.206009086,72.20567,1112.453032,0.07365729,0.04023059,0.036212742,0.047495123
1749,6.7,4.6,0.4683677,2086.711658,3086.950452,4675.210619,0.4333426,0.235244144,3.0171523,0.010250631,0.211454778,2.472683,2121.966102,-1.66E-05,-0.000186943,0.11878786,0.028751023,0.29288593,910.8773712,631.00504,2396.980565,0.28102654,0.167312659,19.906824,0.07344341,0.237330106,61.756966,1048.159921,0.109147534,0.029161008,0.03783291,0.018555677
1750,4.7,5.3,0.40714487,3198.86975,3844.170114,7832.791525,0.47617167,0.24684857,1.5295011,-0.018014997,0.204214358,-3.3449683,1798.972644,-9.20E-05,-0.000227501,0.07425624,0.06298488,0.30076325,1148.650313,1207.324219,3473.02392,0.26870915,0.149663345,9.72978,0.062792258,0.230636653,66.2027,1083.003064,0.064651355,0.03797294,0.050425846,0.027517866
1751,4.1,4.3,0.54966885,2046.168914,2871.347958,4707.494573,0.5635504,0.263779963,1.2961509,0.001200894,0.212744974,-0.8237978,2016.704545,-1.76E-06,-9.04E-05,0.06960878,0.033990252,0.275845,852.7654362,751.5076331,2427.650211,0.24504429,0.117275166,16.101381,0.055252361,0.245011224,69.280556,1198.458901,0.06251227,0.033026952,0.046794087,0.023207437
1752,5.5,6.1,0.5845802,3185.157375,3537.164413,6882.847269,0.6176513,0.273222908,1.9173299,0.002380914,0.15631688,0.88916206,1975.135135,-0.0005439,-0.001225403,0.09207325,0.068816288,0.27914837,1371.777371,981.1312799,3028.629432,0.24062963,0.093180342,15.716294,0.048043711,0.183815702,58.56318,1124.7072,0.06874531,0.052082133,0.045158017,0.045978253
1753,3.2,3.4,0.62245953,1355.501471,2022.299277,2471.485055,0.5800255,0.267602193,2.1209033,-0.002748264,0.266287974,-1.5361352,1759.509044,-1.02E-05,-2.81E-05,0.08406812,0.027191446,0.2443705,387.5815956,365.0193382,655.9930068,0.2439182,0.108270031,28.893023,0.045856388,0.292540585,71.48288,1097.174382,0.094004095,0.020838747,0.06181254,0.014605496
1754,4.2,2.4,0.48524457,1265.869556,2260.746031,2588.767679,0.42394426,0.224408154,1.9796648,-0.034374324,0.191805276,-1.1459161,2072.330769,9.01E-06,5.19E-05,0.07559804,0.017313702,0.29464358,845.104317,1008.778024,2545.929422,0.28266782,0.181588309,39.957394,0.071804159,0.21791584,77.82726,1139.908184,0.08969703,0.019963259,0.0658379,0.010790483
1755,6.4,5.7,0.5066559,1760.243879,2503.003019,3692.933225,0.57141477,0.268258383,2.0121198,0.002748242,0.147100616,-0.55750406,1775.864706,-9.49E-05,-0.000574155,0.08877941,0.031856572,0.290965,1025.156113,857.2418229,2556.557385,0.2569638,0.106633829,17.841461,0.054290749,0.176089984,72.13384,1149.172569,0.06432349,0.052051403,0.05049387,0.025488462
1756,4.4,3.9,0.3347186,870.302562,1477.601643,1328.36419,0.40329546,0.219885048,1.0808355,-0.006194098,0.218979763,-4.688949,1921.070588,-1.06E-06,-7.12E-06,0.06925908,0.021466738,0.32109693,542.0716634,791.8644973,989.6331279,0.28437352,0.187039832,8.962157,0.087809597,0.246985838,92.71789,1089.179986,0.07105008,0.011724217,0.0317442,0.013319361
1757,5,3.1,0.4027029,784.8067984,1625.664116,1031.482652,0.4157295,0.226531499,1.1783607,0.000503405,0.137365249,-6.799097,1552.452261,3.52E-06,-3.75E-05,0.0623695,0.016845703,0.328719,388.0893536,701.0576392,859.1476522,0.29178923,0.178932426,12.77013,0.090328268,0.162087476,97.741455,1071.701853,0.06821571,0.018694093,0.04559413,0.010934213
1758,5.4,3,0.41181594,2149.197825,3112.83427,4535.550352,0.49924994,0.245635129,1.702863,-0.009530584,0.194989083,-2.1159458,1895.235294,1.93E-05,-2.37E-06,0.08497136,0.037028625,0.30799285,1133.97961,699.9739898,2683.484028,0.27417073,0.151646684,15.304412,0.068430527,0.219263996,68.48027,1073.142819,0.07210678,0.03824603,0.044372767,0.036973786
1759,5.4,4.7,0.4271196,2144.338344,2888.608213,4595.877765,0.49547952,0.244688195,1.1301513,-0.000509351,0.148827821,-3.7736964,1765.261261,-4.31E-06,-3.07E-05,0.060895104,0.03576257,0.32413197,1006.638752,666.5415506,2373.610285,0.2777626,0.153169908,12.797307,0.06548631,0.180083256,76.991714,1077.579823,0.057510644,0.034857634,0.04639261,0.029692487
1760,4.3,4.1,0.36593336,3030.941075,3263.150536,6254.25107,0.5355799,0.258321182,1.4765512,0.00840807,0.267058419,-3.753036,2046.933333,0.005769686,0.001147565,0.069982074,0.072958743,0.2977563,765.0919461,443.4753826,1641.442406,0.24701938,0.12885457,26.183636,0.061621913,0.292288608,55.04977,1116.069608,0.07571336,0.023585869,0.056187756,0.033432621
1761,7.9,7.1,0.56474936,2656.964734,2984.330435,5653.09915,0.5661696,0.271525968,1.4418947,-0.007011319,0.193351632,-0.95227855,1845.580786,-4.91E-06,-5.53E-05,0.081092685,0.060838508,0.26964906,679.3000584,377.6076586,1183.572484,0.25105157,0.098015213,10.264439,0.048107486,0.224443824,60.341095,1078.886191,0.0634092,0.038305607,0.035475407,0.034440899
1762,6.1,5.4,0.45952505,1814.54918,2696.069873,3599.900454,0.60429496,0.269904727,2.0284877,0.00931176,0.14442508,-1.1052356,1896.115,-2.04E-05,-0.000150864,0.09760088,0.034504075,0.28145173,870.0827536,711.4902028,2300.929966,0.23434766,0.102395174,11.325845,0.048987255,0.172522617,67.40315,1097.328256,0.07552439,0.045779075,0.033164445,0.025617626
1763,4.4,3.5,0.43469575,865.4845181,1189.111427,1631.106804,0.48077488,0.244326569,2.0951078,0.012067991,0.127433276,-1.5898592,1959.709924,-1.00E-05,-1.90E-05,0.0948715,0.026283792,0.308396,424.8484952,299.4873362,906.4128846,0.2781913,0.153746092,20.507,0.064007909,0.15976607,88.334724,1091.592425,0.09367065,0.02607832,0.04659862,0.018978724
1764,4.9,4,0.47615668,1501.334146,1972.058221,2915.671258,0.44620162,0.234672837,0.8362698,0.012319296,0.180963963,-3.155964,2131.038462,-6.39E-06,-2.70E-05,0.056293264,0.035039471,0.30036047,1087.228367,892.9484441,2483.939651,0.28422225,0.168113036,9.604825,0.073886964,0.209760107,84.229416,1012.368079,0.060478095,0.018039174,0.03960518,0.033281232
1765,5.8,4.6,0.4093108,2244.453934,2804.661162,4666.538449,0.43435895,0.234341024,1.6075948,-0.001465998,0.20030481,-3.2791526,1913.329609,0.000394385,-0.000228452,0.083262675,0.045585388,0.31188837,981.0518586,734.6018278,2131.688738,0.29327044,0.168575258,11.2935095,0.088618486,0.225303154,68.44687,1162.035946,0.073183596,0.03265945,0.04055063,0.032121867
1766,3.7,3,0.44724172,650.4967236,869.1055343,1151.431926,0.41066784,0.225406111,1.0337507,0.03591762,0.086819524,-6.5224633,1975.575758,1.56E-06,2.39E-07,0.06643132,0.016098416,0.3119104,449.0871624,329.7005717,996.0390316,0.29180387,0.180348048,8.966204,0.100355405,0.114537579,96.306984,1117.73154,0.06399195,0.02458296,0.032002497,0.009891092
1767,3.8,2.4,0.32270896,1069.28262,1763.089389,1875.383104,0.47897175,0.243618813,0.68001425,0.014561437,0.272922874,-9.40779,2020.418478,-2.67E-06,-1.06E-05,0.041567627,0.024461933,0.2991655,636.9316836,759.7276216,1720.713908,0.25881565,0.154865127,10.210462,0.072935971,0.299436855,94.21042,1128.447521,0.05543979,0.008088618,0.04143116,0.016026201
